"","day","month","year","plot","subplot","focal","fruit","BEMA","CHFU","CHMI","CETE","HOMA","LEMA","PAIN","PLCO","POMA","POMO","PUPA","SASO","SCLA","SPRU","MESU","MEEL","SOAS","SUSP","seed","comments","observers"
"206",10,6,2015,2,"C3","PAIN",4,0,0,0,2,0,1,0,2,7,3,0,0,0,0,0,0,0,0,92,"0","0"
"207",10,6,2015,2,"C3","PUPA",6,0,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,408,"0","0"
"208",10,6,2015,2,"C4","PAIN",2,0,0,0,2,2,0,0,1,8,0,0,0,0,0,0,0,0,0,46,"0","0"
"209",10,6,2015,2,"C4","PUPA",2,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,136,"0","0"
"210",10,6,2015,2,"C5","PAIN",2,0,0,0,4,0,1,0,3,0,0,0,1,0,0,0,0,0,0,46,"0","0"
"211",10,6,2015,2,"C5","PUPA",8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,544,"0","0"
"212",10,6,2015,2,"C5","PUPA",2,0,0,0,1,0,0,0,3,5,0,3,0,0,0,0,0,0,0,136,"0","0"
"213",10,6,2015,2,"C5","PUPA",2,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,136,"0","0"
"214",10,6,2015,2,"C6","PAIN",6,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,138,"0","0"
"215",10,6,2015,2,"C6","PUPA",3,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,204,"0","0"
"216",10,6,2015,2,"D1","PAIN",5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,115,"0","0"
"217",10,6,2015,2,"D2","PAIN",8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,184,"0","0"
"218",10,6,2015,2,"D3","PUPA",44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"219",10,6,2015,2,"D3","PUPA",13,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,884,"0","0"
"220",10,6,2015,2,"D3","PUPA",1,1,2,0,2,0,1,1,2,17,0,0,0,0,0,0,0,0,0,68,"0","0"
"221",10,6,2015,2,"D3","PAIN",2,1,2,0,2,0,1,0,2,17,0,1,0,0,0,0,0,0,0,46,"0","0"
"222",10,6,2015,2,"D4","PAIN",1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"0","0"
"223",10,6,2015,2,"D4","PUPA",21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1000,"0","0"
"224",10,6,2015,2,"D5","PAIN",5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,115,"0","0"
"225",10,6,2015,2,"D5","PUPA",3,0,0,0,3,0,2,0,0,3,0,0,0,0,0,1,0,0,0,204,"0","0"
"226",10,6,2015,2,"D5","PUPA",4,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,272,"0","0"
"227",10,6,2015,2,"D6","PAIN",2,0,0,0,0,3,1,0,1,4,0,0,0,0,0,0,0,0,0,46,"0","0"
"228",10,6,2015,2,"D6","PUPA",6,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,408,"0","0"
"229",10,6,2015,2,"A1","PAIN",10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,230,"0","0"
"230",10,6,2015,2,"A2","PAIN",3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,69,"0","0"
"231",10,6,2015,2,"A3","PAIN",6,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,138,"0","0"
"232",10,6,2015,2,"A3","PUPA",21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"233",10,6,2015,2,"A4","PAIN",4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,92,"0","0"
"234",10,6,2015,2,"A4","PUPA",2,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,136,"0","0"
"235",10,6,2015,2,"A4","PUPA",2,0,0,0,0,0,0,1,3,6,1,0,0,0,0,0,0,0,0,136,"0","0"
"236",10,6,2015,2,"A4","PUPA",4,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,272,"0","0"
"237",10,6,2015,2,"A4","PUPA",1,0,0,0,3,1,0,0,0,5,0,1,0,0,0,0,0,0,0,68,"0","0"
"238",10,6,2015,2,"A5","PAIN",3,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,69,"0","0"
"239",10,6,2015,2,"A6","PAIN",9,0,1,0,0,1,0,0,1,12,0,0,1,0,0,0,0,0,0,207,"0","0"
"240",10,6,2015,2,"B1","PAIN",1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,"0","0"
"241",10,6,2015,2,"B1","PUPA",8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,544,"0","0"
"242",10,6,2015,2,"B2","PAIN",7,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,161,"0","0"
"243",10,6,2015,2,"B3","PUPA",12,0,0,0,9,0,0,0,3,5,1,0,0,0,0,0,0,0,0,816,"0","0"
"244",10,6,2015,2,"B3","PAIN",2,1,0,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,46,"0","0"
"245",10,6,2015,2,"B4","PAIN",8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,184,"0","0"
"246",10,6,2015,2,"B4","PUPA",2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,136,"0","0"
"247",10,6,2015,2,"B5","PUPA",44,0,0,0,16,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1000,"0","0"
"248",10,6,2015,2,"B5","PAIN",2,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,46,"0","0"
"249",10,6,2015,2,"B6","PAIN",20,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,460,"0","0"
"250",10,6,2015,2,"B6","PUPA",16,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1000,"0","0"
"251",10,6,2015,2,"B6","PUPA",4,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,272,"0","0"
"252",10,6,2015,2,"C1","PAIN",4,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,92,"0","0"
"253",10,6,2015,2,"C2","PAIN",12,0,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,276,"0","0"
"254",10,6,2015,3,"D5","PAIN",9,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,207,"0","0"
"255",10,6,2015,3,"D6","PAIN",2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,46,"0","0"
"256",10,6,2015,3,"E1","PAIN",7,0,1,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,161,"0","0"
"257",10,6,2015,3,"E2","PAIN",13,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,0,299,"0","0"
"258",10,6,2015,3,"E2","PUPA",1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,68,"0","0"
"259",10,6,2015,3,"E3","PAIN",14,0,0,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,322,"0","0"
"260",10,6,2015,3,"E4","PAIN",4,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,92,"0","0"
"261",10,6,2015,3,"E5","PAIN",9,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,207,"0","0"
"262",10,6,2015,3,"E5","PUPA",2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,136,"0","0"
"263",10,6,2015,3,"E6","PAIN",22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,506,"0","0"
"264",10,6,2015,3,"F1","PAIN",8,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,184,"0","0"
"265",10,6,2015,3,"F1","PUPA",15,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1000,"0","0"
"266",10,6,2015,3,"F1","PUPA",5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,340,"0","0"
"267",10,6,2015,3,"F2","PAIN",9,0,3,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,207,"0","0"
"268",10,6,2015,3,"F3","PAIN",17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,391,"0","0"
"269",10,6,2015,3,"F4","PAIN",5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115,"0","0"
"270",10,6,2015,3,"F5","PAIN",2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,46,"0","0"
"271",10,6,2015,3,"F5","PUPA",5,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,340,"0","0"
"272",10,6,2015,3,"F5","PUPA",3,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,204,"0","0"
"273",10,6,2015,3,"F5","PUPA",10,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,680,"0","0"
"274",10,6,2015,3,"F6","PUPA",7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,476,"0","0"
"275",10,6,2015,3,"F6","PUPA",6,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,408,"0","0"
"276",10,6,2015,3,"F6","PUPA",9,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,612,"0","0"
"277",10,6,2015,3,"F6","PAIN",3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,"0","0"
"278",10,6,2015,3,"A1","PAIN",2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,46,"0","0"
"279",10,6,2015,3,"A2","PAIN",1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,23,"0","0"
"280",10,6,2015,3,"A3","PAIN",1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"0","0"
"281",10,6,2015,3,"A5","PAIN",2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,46,"0","0"
"282",10,6,2015,3,"A5","PAIN",3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,69,"0","0"
"283",10,6,2015,3,"A6","PAIN",3,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,69,"0","0"
"284",10,6,2015,3,"B1","PAIN",2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"0","0"
"285",10,6,2015,3,"B2","PAIN",3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69,"0","0"
"286",10,6,2015,3,"B3","PAIN",3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,69,"0","0"
"287",10,6,2015,3,"B5","PAIN",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,276,"0","0"
"288",10,6,2015,3,"B5","PAIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,115,"0","0"
"289",10,6,2015,3,"B5","PUPA",6,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,408,"0","0"
"290",10,6,2015,3,"B5","PUPA",3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,204,"0","0"
"291",10,6,2015,3,"B6","PAIN",1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,23,"0","0"
"292",10,6,2015,3,"C1","PAIN",2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,46,"0","0"
"293",10,6,2015,3,"C2","PAIN",14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,"0","0"
"294",10,6,2015,3,"C3","PAIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,23,"0","0"
"295",10,6,2015,3,"C4","PAIN",18,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,414,"0","0"
"296",10,6,2015,3,"C5","PAIN",7,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,161,"0","0"
"297",10,6,2015,3,"C6","PAIN",5,0,2,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,115,"0","0"
"298",10,6,2015,3,"D1","PAIN",2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,46,"0","0"
"299",10,6,2015,3,"D2","PAIN",16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,368,"0","0"
"300",10,6,2015,3,"D3","PAIN",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,69,"0","0"
"301",10,6,2015,3,"D4","PAIN",8,0,1,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,184,"0","0"
"302",10,6,2015,3,"F4","POMO",1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,77,"0","0"
"303",10,6,2015,3,"F4","SCLA",4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,152,"0","0"
"304",10,6,2015,3,"F5","SCLA",3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,114,"0","0"
"305",10,6,2015,3,"F5","HOMA",9,0,0,0,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,135,"0","0"
"306",10,6,2015,3,"F5","CETE",2,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,0,0,292,"0","0"
"307",10,6,2015,3,"F5","POMO",1,0,0,0,0,0,1,1,0,17,0,1,0,0,0,0,0,0,0,77,"0","0"
"308",10,6,2015,3,"F6","CETE",4,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,584,"0","0"
"309",10,6,2015,3,"F6","POMA",1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,140,"0","0"
"310",10,6,2015,3,"F6","HOMA",4,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,60,"0","0"
"311",10,6,2015,3,"F6","MESU",12,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,24,"0","0"
"312",10,6,2015,3,"F6","MESU",25,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,"0","0"
"313",10,6,2015,3,"E6","SCLA",4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,"0","0"
"314",10,6,2015,3,"E6","SCLA",3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,114,"0","0"
"315",10,6,2015,3,"F1","SCLA",4,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,152,"0","0"
"316",10,6,2015,3,"F1","SCLA",2,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,76,"0","0"
"317",10,6,2015,3,"F1","HOMA",5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,75,"0","0"
"318",10,6,2015,3,"F1","POMA",1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,140,"0","0"
"319",10,6,2015,3,"F1","CETE",3,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,438,"0","0"
"320",10,6,2015,3,"F2","SCLA",10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,380,"0","0"
"321",10,6,2015,3,"F2","POMO",10,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,770,"0","0"
"322",10,6,2015,3,"F2","POMO",4,0,0,0,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0,308,"0","0"
"323",10,6,2015,3,"F2","POMA",2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,280,"0","0"
"324",10,6,2015,3,"F2","HOMA",12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,180,"0","0"
"325",10,6,2015,3,"F2","CETE",2,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,292,"0","0"
"326",10,6,2015,3,"F2","MESU",72,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,144,"0","0"
"327",10,6,2015,3,"F3","SCLA",5,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,190,"0","0"
"328",10,6,2015,3,"F3","POMA",1,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,140,"0","0"
"329",10,6,2015,3,"F3","SCLA",9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,342,"0","0"
"330",10,6,2015,3,"F3","HOMA",13,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,195,"0","0"
"331",10,6,2015,3,"F3","POMO",6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,462,"0","0"
"332",10,6,2015,3,"F3","MESU",22,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,44,"0","0"
"333",10,6,2015,3,"F3","MESU",38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,76,"0","0"
"334",10,6,2015,3,"F3","MESU",36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"0","0"
"335",10,6,2015,3,"F4","CETE",4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,584,"0","0"
"336",10,6,2015,3,"F4","HOMA",13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,195,"0","0"
"337",10,6,2015,3,"F4","POMA",1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,140,"0","0"
"338",10,6,2015,3,"E1","HOMA",9,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,135,"0","0"
"339",10,6,2015,3,"E1","MESU",38,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,76,"0","0"
"340",10,6,2015,3,"E1","POMA",2,0,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0,0,0,280,"0","0"
"341",10,6,2015,3,"E1","POMO",1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,77,"0","0"
"342",10,6,2015,3,"E2","POMA",4,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,560,"0","0"
"343",10,6,2015,3,"E2","CETE",3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,438,"0","0"
"344",10,6,2015,3,"E2","MESU",5,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,10,"0","0"
"345",10,6,2015,3,"E2","SCLA",3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,114,"0","0"
"346",10,6,2015,3,"E2","HOMA",8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,120,"0","0"
"347",10,6,2015,3,"E2","POMO",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,77,"0","0"
"348",10,6,2015,3,"E3","CETE",2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,292,"0","0"
"349",10,6,2015,3,"E3","HOMA",8,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,120,"0","0"
"350",10,6,2015,3,"E3","POMA",3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,420,"0","0"
"351",10,6,2015,3,"E3","SCLA",2,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,76,"0","0"
"352",10,6,2015,3,"E4","POMA",2,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,280,"0","0"
"353",10,6,2015,3,"E4","HOMA",7,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,105,"0","0"
"354",10,6,2015,3,"E4","POMO",1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,77,"0","0"
"355",10,6,2015,3,"E4","CETE",5,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,730,"0","0"
"356",10,6,2015,3,"E5","CETE",9,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1000,"0","0"
"357",10,6,2015,3,"E5","HOMA",14,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,210,"0","0"
"358",10,6,2015,3,"E5","POMO",1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,77,"0","0"
"359",10,6,2015,3,"E5","POMA",1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,140,"0","0"
"360",10,6,2015,3,"E6","HOMA",24,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,360,"0","0"
"361",10,6,2015,3,"E6","POMA",1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,140,"0","0"
"362",10,6,2015,3,"E6","CETE",2,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,292,"0","0"
"363",20,5,2015,1,"A1","HOMA",7,1,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,105,"0","0"
"364",20,5,2015,1,"A1","POMO",1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,77,"0","0"
"365",20,5,2015,1,"A1","MESU",19,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,38,"0","0"
"366",20,5,2015,1,"A1","MESU",6,0,0,0,0,3,1,2,2,1,0,0,0,0,0,0,0,0,0,12,"0","0"
"367",20,5,2015,1,"A1","CETE",1,0,0,0,0,3,1,2,2,11,0,0,0,0,0,9,0,0,0,146,"0","0"
"368",20,5,2015,1,"A2","CETE",3,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,438,"0","0"
"369",20,5,2015,1,"A2","POMA",1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,140,"0","0"
"370",20,5,2015,1,"A2","HOMA",10,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,150,"0","0"
"371",20,5,2015,1,"A2","SCLA",1,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,38,"0","0"
"372",20,5,2015,1,"A3","CETE",4,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,584,"0","0"
"373",20,5,2015,1,"A3","MESU",14,0,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,28,"0","0"
"374",20,5,2015,1,"A3","MESU",27,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,54,"0","0"
"375",20,5,2015,1,"A3","SCLA",1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,38,"0","0"
"376",20,5,2015,1,"A3","HOMA",11,0,2,0,1,0,0,2,0,0,0,0,3,0,0,1,0,0,0,165,"0","0"
"377",20,5,2015,1,"A4","HOMA",3,0,0,0,0,0,1,0,5,0,0,0,3,0,0,0,0,0,0,45,"0","0"
"378",20,5,2015,1,"A4","SCLA",2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,76,"0","0"
"379",20,5,2015,1,"A4","POMA",1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,140,"0","0"
"380",20,5,2015,1,"A4","POMA",1,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,140,"0","0"
"381",20,5,2015,1,"A4","CETE",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,146,"0","0"
"382",20,5,2015,1,"A5","CETE",4,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,584,"0","0"
"383",20,5,2015,1,"A5","POMA",1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,140,"0","0"
"384",20,5,2015,1,"A5","HOMA",9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,135,"0","0"
"385",20,5,2015,1,"A5","MESU",35,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,70,"0","0"
"386",20,5,2015,1,"A6","MESU",19,0,0,0,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,38,"0","0"
"387",20,5,2015,1,"A6","POMA",1,0,0,0,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,140,"0","0"
"388",20,5,2015,1,"A6","CETE",1,0,0,0,7,3,0,0,2,2,0,0,0,0,0,0,0,0,0,146,"0","0"
"389",20,5,2015,1,"A6","HOMA",10,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,150,"0","0"
"390",20,5,2015,1,"A4","POMO",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,154,"0","0"
"391",20,5,2015,1,"A5","POMO",1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,77,"0","0"
"392",20,5,2015,1,"B1","HOMA",6,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,90,"0","0"
"393",20,5,2015,1,"B1","SPRU",7,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,329,"0","0"
"394",20,5,2015,1,"B1","SCLA",2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"395",20,5,2015,1,"B2","SCLA",3,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,114,"0","0"
"396",20,5,2015,1,"B2","HOMA",7,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,105,"0","0"
"397",20,5,2015,1,"B2","SCLA",1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,38,"0","0"
"398",20,5,2015,1,"B2","CETE",1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,146,"0","0"
"399",20,5,2015,1,"B3","HOMA",3,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,45,"0","0"
"400",20,5,2015,1,"B3","CETE",3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,438,"0","0"
"401",20,5,2015,1,"B3","SCLA",1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,38,"0","0"
"402",20,5,2015,1,"B4","SCLA",2,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,76,"0","0"
"403",20,5,2015,1,"B4","POMA",1,0,0,0,0,0,1,1,5,0,0,0,0,1,0,0,0,0,0,140,"0","0"
"404",20,5,2015,1,"B4","CETE",4,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,584,"0","0"
"405",20,5,2015,1,"B4","HOMA",5,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,75,"0","0"
"406",20,5,2015,1,"B4","SCLA",2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"407",20,5,2015,1,"B5","HOMA",14,0,1,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,210,"0","0"
"408",20,5,2015,1,"B5","CETE",2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,292,"0","0"
"409",20,5,2015,1,"B5","POMA",1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,140,"0","0"
"410",20,5,2015,1,"B5","SCLA",2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,76,"0","0"
"411",20,5,2015,1,"B6","CETE",1,0,1,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,146,"0","0"
"412",20,5,2015,1,"B6","POMA",2,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,280,"0","0"
"413",20,5,2015,1,"B6","HOMA",13,0,2,0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,195,"0","0"
